,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0
Framboise,49.315889816078794,51.3279931628088,54.42024927724581,57.58244703692335,59.502598332442545,58.544193838681565,58.51125324477548,59.380443622929086,61.00327865668225,60.952787393320286,60.171619735606356,57.37187363319658,55.81035497912603,48.79385843044139,43.21042621437749,43.6494762927753,37.6814863923284,34.66737695883439,29.881550874132962,30.61482436723284,31.21655449125879,40.59845405837871,49.97440095428474,49.97440095428474,49.97440095428474,49.97440095428474,0,0,0,0,0,44.57340229249025,44.57340229249025,44.57340229249025,44.57340229249025,45.52550579708025,44.72596083970935,48.36668950684288,45.16964815502154,45.15854504130069,46.394322467963626,42.3732922090852,42.390513013198245,42.510454926152924,41.67079910633719,42.998310073852174,42.99498861951497,46.41689649116154,48.40283666995797,51.05632791011559,51.30317172623123,45.04902574038661,52.75173938317383,49.315889816078794,51.3279931628088,54.42024927724581,57.58244703692335,59.502598332442545,58.544193838681565,58.51125324477548,59.380443622929086,61.00327865668225,60.952787393320286,60.171619735606356,57.37187363319658,55.81035497912603,48.79385843044139,43.21042621437749,43.6494762927753,37.6814863923284,34.66737695883439,29.881550874132962,30.61482436723284,31.21655449125879,40.59845405837871,49.97440095428474,49.97440095428474,49.97440095428474,49.97440095428474,0,0,0,0,0,44.57340229249025,44.57340229249025,44.57340229249025,44.57340229249025,45.52550579708025,44.72596083970935
Mure,85.0,78.0,75.0,74.0,74.0,68.82271963729504,53.89713681841958,45.87490940587012,56.59155775366881,59.3818470376119,62.355749216862904,65.62231522026549,65.35340883617472,58.51812703133646,58.8288348738439,59.46145612165989,57.009992985823544,51.345258383513055,51.98029609778864,36.17614542439078,38.13065522377573,18.864747283898367,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,70.59174912141168,68.4811311097622,69.0266823737489,67.89393530421818,60.03980952380953,60.03980952380953,77.0,66.0,77.0,71.0,74.0,76.0,55.0,65.0,70.0,71.0,73.0,85.0,85.0,78.0,75.0,74.0,74.0,68.82271963729504,53.89713681841958,45.87490940587012,56.59155775366881,59.3818470376119,62.355749216862904,65.62231522026549,65.35340883617472,58.51812703133646,58.8288348738439,59.46145612165989,57.009992985823544,51.345258383513055,51.98029609778864,36.17614542439078,38.13065522377573,18.864747283898367,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,70.59174912141168,68.4811311097622
Adelita,54.315889816078794,56.3279931628088,59.42024927724581,62.58244703692335,64.50259833244255,63.544193838681565,63.51125324477548,64.38044362292908,66.00327865668226,65.95278739332028,65.17161973560636,62.37187363319658,60.81035497912603,53.79385843044139,48.21042621437749,48.6494762927753,42.6814863923284,39.66737695883439,34.88155087413296,35.61482436723284,36.21655449125879,45.59845405837871,54.97440095428474,54.97440095428474,54.97440095428474,54.97440095428474,0,0,0,0,0,49.57340229249025,49.57340229249025,49.57340229249025,49.57340229249025,50.52550579708025,49.72596083970935,53.36668950684288,50.16964815502154,50.15854504130069,51.394322467963626,47.3732922090852,47.390513013198245,47.510454926152924,46.67079910633719,47.998310073852174,47.99498861951497,51.41689649116154,53.40283666995797,56.05632791011559,56.30317172623123,50.04902574038661,57.75173938317383,54.315889816078794,56.3279931628088,59.42024927724581,62.58244703692335,64.50259833244255,63.544193838681565,63.51125324477548,64.38044362292908,66.00327865668226,65.95278739332028,65.17161973560636,62.37187363319658,60.81035497912603,53.79385843044139,48.21042621437749,48.6494762927753,42.6814863923284,39.66737695883439,34.88155087413296,35.61482436723284,36.21655449125879,45.59845405837871,54.97440095428474,54.97440095428474,54.97440095428474,54.97440095428474,0,0,0,0,0,49.57340229249025,49.57340229249025,49.57340229249025,49.57340229249025,50.52550579708025,49.72596083970935
